State FIPS code,State,County FIPS code,County name,Number of returns
54,WV,079,Putnam County,25740
54,WV,081,Raleigh County,30950
54,WV,083,Randolph County,12280
54,WV,085,Ritchie County,4140
54,WV,087,Roane County,5410
54,WV,089,Summers County,4310
54,WV,091,Taylor County,7310
54,WV,093,Tucker County,3220
54,WV,095,Tyler County,3920
54,WV,097,Upshur County,9990
54,WV,099,Wayne County,15380
54,WV,101,Webster County,3120
54,WV,103,Wetzel County,6960
54,WV,105,Wirt County,2240
54,WV,107,Wood County,39380
54,WV,109,Wyoming County,7180
55,WI,000,Wisconsin,2840510
55,WI,001,Adams County,9230
55,WI,003,Ashland County,7400
55,WI,005,Barron County,22880
55,WI,007,Bayfield County,7760
55,WI,009,Brown County,129910
55,WI,011,Buffalo County,6640
55,WI,013,Burnett County,7730
55,WI,015,Calumet County,24060
55,WI,017,Chippewa County,30530
55,WI,019,Clark County,14970
55,WI,021,Columbia County,30040
55,WI,023,Crawford County,7820
55,WI,025,Dane County,268060
55,WI,027,Dodge County,42600
55,WI,029,Door County,15650
55,WI,031,Douglas County,20790
55,WI,033,Dunn County,19090
55,WI,035,Eau Claire County,48310
55,WI,037,Florence County,2220
55,WI,039,Fond du Lac County,50470
55,WI,041,Forest County,4180
55,WI,043,Grant County,22730
55,WI,045,Green County,18850
55,WI,047,Green Lake County,9350
55,WI,049,Iowa County,11820
55,WI,051,Iron County,2970
55,WI,053,Jackson County,9600
55,WI,055,Jefferson County,41260
55,WI,057,Juneau County,12340
55,WI,059,Kenosha County,80820
55,WI,061,Kewaunee County,10010
55,WI,063,La Crosse County,56340
55,WI,065,Lafayette County,8290
55,WI,067,Langlade County,9610
55,WI,069,Lincoln County,14060
55,WI,071,Manitowoc County,40330
55,WI,073,Marathon County,67800
55,WI,075,Marinette County,20130
55,WI,077,Marquette County,7580
55,WI,078,Menominee County,1810
55,WI,079,Milwaukee County,449530
55,WI,081,Monroe County,21470
55,WI,083,Oconto County,18320
55,WI,085,Oneida County,19530
55,WI,087,Outagamie County,93280
55,WI,089,Ozaukee County,45560
55,WI,091,Pepin County,3500
55,WI,093,Pierce County,19050
55,WI,095,Polk County,21740
55,WI,097,Portage County,33850
55,WI,099,Price County,7030
55,WI,101,Racine County,96220
55,WI,103,Richland County,7880
55,WI,105,Rock County,78860
55,WI,107,Rusk County,6630
55,WI,109,St. Croix County,42780
55,WI,111,Sauk County,33600
55,WI,113,Sawyer County,8280
55,WI,115,Shawano County,19620
55,WI,117,Sheboygan County,58610
55,WI,119,Taylor County,9190
55,WI,121,Trempealeau County,15290
55,WI,123,Vernon County,13500
55,WI,125,Vilas County,11220
55,WI,127,Walworth County,49530
55,WI,129,Washburn County,8180
55,WI,131,Washington County,69170
55,WI,133,Waukesha County,205690
55,WI,135,Waupaca County,25320
55,WI,137,Waushara County,11350
55,WI,139,Winnebago County,83310
55,WI,141,Wood County,37780
56,WY,000,Wyoming,278600
56,WY,001,Albany County,16360
56,WY,003,Big Horn County,5090
56,WY,005,Campbell County,23240
56,WY,007,Carbon County,7240
56,WY,009,Converse County,6670
56,WY,011,Crook County,3330
56,WY,013,Fremont County,18130
56,WY,015,Goshen County,5650
56,WY,017,Hot Springs County,2290
56,WY,019,Johnson County,4220
56,WY,021,Laramie County,48190
56,WY,023,Lincoln County,8160
56,WY,025,Natrona County,39300
56,WY,027,Niobrara County,1150
56,WY,029,Park County,14880
56,WY,031,Platte County,4340
56,WY,033,Sheridan County,15080
56,WY,035,Sublette County,4240
56,WY,037,Sweetwater County,20480
56,WY,039,Teton County,14310
56,WY,041,Uinta County,9280
56,WY,043,Washakie County,3770
56,WY,045,Weston County,3290
"** - Not shown to avoid disclosure of information 
about specific taxpayers.  However, the data are 
combined with data in an adjacent size class, 
as appropriate, and included in the appropriate totals.",,,,
"[1] The County Federal Information Processing System (FIPS) 
Codes used for these statistics were derived from the 
U.S. Census Bureau.  A complete list of codes can be obtained from",,,,
https://www.census.gov/geo/reference/codes/cou.html,,,,
"[2] The ""Number of volunteer prepared returns"" shows counts of 
returns prepared by IRS-certified volunteers to taxpayers with 
limited income, persons with disabilities, limited English speaking 
taxpayers, current and former members of the military, and 
taxpayers who are 60 years of age and older.",,,,
[3] Includes primary taxpayers 60 years of age or older.,,,,
[4] Less deficit.,,,,
"[5] ""Qualified dividends"" are ordinary dividends received 
in tax years beginning after 2002 that meet certain 
conditions and receive preferential tax rates. 
The maximum qualified dividends tax rate is 15%.",,,,
"[6] Includes the Alaskan permanent fund, reported by 
residents of Alaska on Forms 1040A and 1040EZ's.  
This fund only applies to statistics in the totals, and the 
state of Alaska.",,,,
"[7] ""Earned income credit"" includes both the refundable 
and non-refundable portions.  The non-refundable portion 
could reduce income tax and certain related taxes to zero. 
The earned income credit amounts in excess of total tax 
liability, or amounts when there was no tax liability at all, 
were refundable.  See footnote 8 below for explanation 
of the refundable portion of the earned income credit.",,,,
"[8] The refundable portion of the ""earned income credit"" 
equals ""total income tax"" minus the ""earned income credit.""  
If the result is negative, this amount is considered the 
refundable portion.  No other refundable credits were 
taken into account for this calculation.",,,,
"[9]  ""Income tax"" reflects the amount reported on 
Form 1040 line 56.  It also includes data from 
Form 1040A and 1040EZ filers.  ",,,,
"[10] ""Total tax liability"" differs from ""Income tax,"" in that
""Total tax liability"" includes the taxes from recapture of 
certain prior-year credits, tax applicable to individual 
retirement arrangements (IRA's), social security taxes 
on self-employment income and on certain tip income, 
advanced earned income payments, household
employment taxes, and certain ""other taxes"" listed 
in the Form 1040 instructions.",,,,
"[11] Reflects payments to or withholdings made to 
""Total tax liability"".  This is the amount the tax filer 
owes when the income tax return is filed.",,,,
"[12]  The amount of overpayments the tax filer requested to 
have refunded. ",,,,
"[13]  Total is for all 50 states, plus the District of Columbia. 
Other areas, such as returns filed from Army Post Office and 
Fleet Post Office addresses by members of the armed forces 
stationed overseas; returns filed by other U.S. citizens abroad; 
and returns filed by residents of Puerto Rico with income from 
sources outside Puerto Rico or with income earned as 
U.S. government employees; have not been included. ",,,,
"NOTE: This table presents aggregates of all returns filed and
processed through the Individual Master File (IMF) system 
during Calendar Year 2016, including any returns filed for 
tax years preceding 2015.",,,,
"This table is based on tax returns as initially processed by IRS
and does not reflect amended returns or errors that were
corrected after initial processing. In general, during administrative 
or Master File processing, taxpayer reporting discrepancies are 
corrected only to the extent necessary. The statistics in the county 
data should, therefore, be used with the knowledge that some of the 
data have not been perfected or edited for statistical purposes 
and that State totals in this table may not be altogether 
comparable to other State totals published by the IRS, 
Statistics of Income Division. ",,,,
Detail may not add to totals because of rounding.,,,,
"SOURCE: IRS, Statistics of Income Division, 
Individual Master File System, August 2017.",,,,
